http://xmlns.com/foaf/0.1/Document	22451	0.0929455599
http://xmlns.com/foaf/0.1/Image	18973	0.0785468847
http://rdfs.org/sioc/nsItem	16836	0.0696998551
http://rdfs.org/sioc/nsUserAccount	9397	0.0389029187
http://www.w3.org/2004/02/skos/coreConcept	7239	0.0299689505
http://rdf.data-vocabulary.org/Breadcrumb	4558	0.0188697992
http://rdfs.org/sioc/nsPost	3893	0.016116746
http://rdf.data-vocabulary.org/Review-aggregate	2567	0.0106271993
http://rdfs.org/sioc/typesBlogPost	2147	0.0088884289
http://rdfs.org/sioc/typesComment	1975	0.008176361
http://rdf.data-vocabulary.org/Rating	1598	0.0066156075
http://www.w3.org/2006/vcard/nsAddress	1295	0.0053612089
http://purl.org/goodrelations/v1BusinessEntity	1266	0.0052411509
http://rdf.data-vocabulary.org/Organization	1214	0.0050258746
http://rdf.data-vocabulary.org/Product	1081	0.0044752639
http://purl.org/goodrelations/v1UnitPriceSpecification	775	0.0032084455
http://rdf.data-vocabulary.org/Review	746	0.0030883875
http://purl.org/goodrelations/v1Offering	666	0.0027571931
http://rdf.data-vocabulary.org/Address	607	0.0025129373
http://xmlns.com/foaf/0.1/Person	600	0.0024839578
http://www.w3.org/1999/xhtml	527	0.0021817429
http://purl.org/goodrelations/v1QuantitativeValue	496	0.0020534051
http://rdf.data-vocabulary.org/Geo	492	0.0020368454
http://rdfs.org/sioc/typesPoll	323	0.0013371973
http://purl.org/goodrelations/v1SomeItems	307	0.0012709584
http://rdfs.org/sioc/typesBoardPost	301	0.0012461188
http://purl.org/goodrelations/v1TypeAndQuantityNode	255	0.0010556821
http://rdfs.org/sioc/nsForum	253	0.0010474022
http://rdfs.org/sioc/nsContainer	247	0.0010225626
http://rdf.data-vocabulary.org/Person	239	0.0009894432
http://purl.org/dc/terms/DCMIType/Text	221	0.0009149244
http://commontag.org/nsTag	178	0.0007369075
http://search.yahoo.com/searchmonkey/product/Product	149	0.0006168495
http://purl.org/goodrelations/v1DeliveryChargeSpecification	143	0.0005920099
http://rdf.data-vocabulary.org/Event	142	0.00058787
http://purl.org/goodrelations/v1ProductOrServicesSomeInstancesPlaceholder	134	0.0005547506
http://xmlns.com/foaf/0.1/person	121	0.0005009315
http://purl.org/stuff/revReview	116	0.0004802318
http://purl.org/goodrelations/v1LocationOfSalesOrServiceProvisioning	114	0.000471952
http://rdf.data-vocabulary.org/Recipe	110	0.0004553923
http://www.w3.org/2006/vcard/nsVCard	106	0.0004388325
http://www.w3.org/2002/07/owlOntology	101	0.0004181329
