http://data-vocabulary.org/Breadcrumb	18765447	0.196014504
http://schema.org/VideoObject	10748804	0.112276648
http://schema.org/Product	5126503	0.053548895
http://schema.org/Offer	3811422	0.039812214
http://schema.org/PostalAddress	2849028	0.029759526
http://schema.org/LocalBusiness	2309190	0.024120648
http://schema.org/MusicRecording	1874999	0.019585305
http://schema.org/Person	1730938	0.018080515
http://data-vocabulary.org/Product	1713526	0.017898638
http://schema.org/Review	1411767	0.014746614
http://schema.org/WebPage	1360044	0.014206342
http://schema.org/Article	1326453	0.013855467
http://schema.org/AggregateRating	1057137	0.011042326
http://schema.org/Organization	957901	0.010005756
http://data-vocabulary.org/Organization	910845	0.009514233
http://data-vocabulary.org/Review-aggregate	898360	0.009383821
http://data-vocabulary.org/Offer	869127	0.009078467
http://data-vocabulary.org/Person	584803	0.006108561
http://data-vocabulary.org/Rating	568840	0.005941819
http://schema.org/CreativeWork	566304	0.005915329
http://schema.org/Book	482887	0.005043997
http://data-vocabulary.org/Event	451773	0.004718996
http://schema.org/Rating	443209	0.004629540
http://schema.org/Place	407150	0.004252886
http://data-vocabulary.org/Review	376272	0.003930350
http://schema.org/Blog	353984	0.003697540
http://schema.org/MusicGroup	296737	0.003099567
http://www.schema.org/MusicGroup	293554	0.003066319
http://schema.org/JobPosting	288891	0.003017611
http://data-vocabulary.org/Address	283959	0.002966094
http://schema.org/Hotel	269413	0.002814154
http://schema.org/Event	260236	0.002718296
http:/data-vocabulary.orgOffer-aggregate	238571	0.002491994
http://www.data-vocabulary.org/Product	231196	0.002414958
http://schema.org/NewsArticle	230973	0.002412629
http://schema.org/SoftwareApplication	227618	0.002377584
http://schema.org/Recipe	222570	0.002324855
http://data-vocabulary.org/RecipeIngredient	217903	0.002276106
http://schema.org/MusicAlbum	194962	0.002036476
http://schema.org/ItemList	192246	0.002008106
http://schema.org/website	187177	0.001955158
http://schema.org/GeoCoordinates	172734	0.001804293
http://schema.org/Movie	150723	0.001574377
http://schema.org/AggregateOffer	150230	0.001569228
http://schema.org/WPSideBar	144279	0.001507067
http://schema.org/AggregatedOffer	122548	0.001280075
http://data-vocabulary.org/Recipe	109462	0.001143385
http://schema.org/SiteNavigationElement	106237	0.001109699
http://schema.org/ImageObject	100775	0.001052645
http:/schema.orgCountry	95239	0.000994819
http://data-vocabulary.org/Offer-aggregate	89182	0.000931551
http://schema.org/WPFooter	87100	0.000909803
http://schema.org/Corporation	69681	0.000727853
http:/schema.orgPerson	66213	0.000691628
http://schema.org/People	63770	0.000666110
http://historical-data.org/HistoricalPerson.html	62430	0.000652113
http://schema.org/Breadcrumb	60764	0.000634710
http://schema.org/Residence	59486	0.000621361
http://data-vocabulary.org/aggregateRating	59442	0.000620901
http://data-vocabulary.org/Book	59442	0.000620901
http://schema.org/aggregaterating	58775	0.000613934
http://schema.org/BlogPosting	55749	0.000582326
http://schema.org/TVSeries	49116	0.000513041
http://schema.org/MediaObject	46833	0.000489194
http://schema.org/ApartmentComplex	46576	0.000486510
http:/data-vocabulary.orgBreadcrumb	44692	0.000466830
http://www.schema.org/NewsArticle	43719	0.000456667
http://www.data-vocabulary.org/Review	43565	0.000455058
http://schema.org/Thing	43350	0.000452812
http://schema.org/TVEpisode	43100	0.000450201
http://mnobeta.no/News	41861	0.000437259
http://schema.org/City	40251	0.000420442
http://www.schema.org/Movie	39530	0.000412911
http://schema.org/LodgingBusiness	39043	0.000407824
http://schema.org/WPAdBlock	38654	0.000403760
http://schema.org/WPHeader	36554	0.000381825
http://schema.org/MusicEvent	34423	0.000359565
http://schema.org/Photograph	32430	0.000338748
http://www.leftlanenews.com/Breadcrumb	31324	0.000327195
http://www.schema.org/Person	30771	0.000321419
http://schema.org/Restaurant	30617	0.000319810
http://schema.org/postalAddress	29623	0.000309427
http://schema.org/OfferItemCondition	29355	0.000306628
http://schema.org/SelfStorage	28810	0.000300935
http://schema.org/ProfilePage	24684	0.000257837
http://schema.org/SearchResultsPage	24362	0.000254473
http://www.schema.org/MusicAlbum	24308	0.000253909
http://historical-data.org/HistoricalEvent.html	21219	0.000221643
http://data-vocabulary.org/Geo	20919	0.000218509
http://www.productontology.org/id/Campsite	20843	0.000217716
